J	Ct	Cp	eta
0.00014468027412686677	-3.128151470544506e-07	0.0001286339918342417	-3.518368712773365e-07
1.0972459755234878	-0.002932055600857132	0.5182573708216754	-0.006207699859532872
0.8168766374957015	-0.0007509444230044789	0.2822443775938024	-0.0021733965453613995
0.7819349739169549	-0.0005077891848246234	0.2560654038313046	-0.0015506121367833618
0.7500702667974	-0.00029937322369721187	0.23564300631669696	-0.0009529285731008534
0.7259324147481832	-0.0001353764738119123	0.21905839531170135	-0.0004486208820919186
0.7049962925229157	2.04290381238814e-05	0.20568005797709524	7.002329870380314e-05
0.6878866373536929	0.00015472415326684455	0.194640404913034	0.000546816975415159
0.670699963651251	0.00029203734119916336	0.18455166737479925	0.0010613257355692309
0.6546676835638631	0.0004691603348372284	0.17513409226657972	0.0017537653900099382
0.6379733116123146	0.0007897847342832452	0.1640208429829982	0.003071936305337501
0.6282822476449438	0.0009425022825974262	0.15827433199263666	0.0037413359770069954
0.0	-3.4024545615945647e-07	0.00014016833725583587	-0.0
