J	Ct	Cp	eta
0.00012114718414734834	1.806320679200079e-06	-7.816102889248382e-07	-0.0002799741342366831
1.1307750190529846	-0.028888689932722905	-0.032879513674169414	0.993524698473683
0.8085635594944671	0.003614396652891881	0.00262260062941517	1.1143402431573606
0.7753896112523019	0.007141138384256296	0.005711628811370864	0.9694545458983339
0.7493793045475824	0.009957684464771561	0.008305479284969204	0.8984529854429041
0.7277668296318572	0.012529693837508873	0.010633625851284209	0.8575339858586805
0.7074001044422992	0.015060408017128471	0.01280829198591833	0.8317841454561802
0.689741472062169	0.017513196965074262	0.014910148565809606	0.8101581417441177
0.6753197963321044	0.019852779101250054	0.016858327491480606	0.7952731222037115
0.6614981673555843	0.02264646407985225	0.019233161343101286	0.7788940267627765
0.6398572173723311	0.027118580576409035	0.022363083367280642	0.7759224978831013
0.6284988189694577	0.02912223887190666	0.02387172930055307	0.7667350993426233
0.6194017040197857	0.03150395948562434	0.026351196746358153	0.7405206821000594
0.6095890906551987	0.033189801077212484	0.02728904577532461	0.7414015434713097
0.00015513154812294666	1.844982183736911e-06	-5.823206990564174e-07	-0.0004915074165938798
