J	Ct	Cp	eta
0.00046757524620318893	8.969516771413323e-07	-0.0001097120463819102	-3.822665013573869e-06
1.1339948994792137	-0.0333211332107729	-0.4642644958112962	0.0813889398108149
0.8035346248391662	0.0020868649593511076	-0.22693856757391687	-0.007389084500394654
0.7707094592685764	0.0050266358837069355	-0.2076931532860499	-0.018652881727575007
0.7444840978477253	0.007491703369607428	-0.19391564097944355	-0.02876227000717389
0.7226088552218434	0.00994806479380716	-0.18146198768704722	-0.03961468627095192
0.70248050600931	0.012303268160052104	-0.16982661079677225	-0.05089194209371751
0.6822090187771241	0.0144489522996589	-0.16020361797729246	-0.06152923195595336
0.6659467241441274	0.016741064730298565	-0.1517052083449928	-0.07348895491098735
0.6519342406601449	0.019948612111291793	-0.1441390098306978	-0.09022667287831627
0.6351017813677139	0.025432044215415787	-0.1352501660715658	-0.1194226746936965
0.6256228479600568	0.02840856062218322	-0.13042634511666334	-0.13626882350340042
0.0004436767107793667	9.744688688860673e-07	-0.00011921127180537214	-3.6267471687587255e-06
