J	Ct	Cp	eta
0.0	-3.289878131800545e-07	0.00013658913340471339	-0.0
1.0979321527382684	-0.0029259410725008205	0.5208114727729719	-0.006168229673228618
0.8157388702352127	-0.0007293200676179046	0.28077042306788647	-0.0021189366084142396
0.779945089427407	-0.0004865497014412233	0.2551274520077885	-0.0014874214727385287
0.7499634572387417	-0.00028201542065510986	0.2346739883778874	-0.0009012556582477777
0.7272816009714793	-0.00012304124092010548	0.21951149592911456	-0.00040765806047255413
0.705419832845678	3.517752944025257e-05	0.20581901928025104	0.00012056673394152138
0.6863402239038413	0.00017016946191668805	0.19461474216333008	0.0006001300070858793
0.6709123892930162	0.00031074229838061354	0.18449305562101984	0.001130020082106483
0.6553047577394243	0.0004898994592729419	0.17523335700327153	0.0018320338773715132
0.6394218096742996	0.0008029456956129419	0.1646290769904918	0.003118653151342575
0.629868832359769	0.0009814774717664698	0.15898057826918433	0.0038885383098948784
0.6212784857952479	0.0011201743369870566	0.1535091123654508	0.004533543352483384
0.6098441047351798	0.0012579699494008967	0.14734941234417034	0.005206437849811357
0.0005189228892593198	-2.780728034880355e-07	0.00014259434607237002	-1.011949958641527e-06
