Name	DP	U	T	Pa	rho	nu	RawThr	RawLoadL	RawLoadR	Thrust	LoadL	LoadR	Torque	RPM
StandardRun	0.006048	0.100000	21.38	102230	1.210	1.505544E-5	-0.0783712469	2.11727583	0.847725703	-0.000214742961	0.000140258950	0.0000275265345	0.0000112214932	295814.232
StandardRun	177.240786	17.117000	21.34	102240	1.210	1.505034E-5	1.35647892	2.03805129	0.784841807	1.43463542	-0.0790842797	-0.0628563693	-0.00949299061	3811.54420
StandardRun	177.818430	17.146000	21.35	102230	1.210	1.505272E-5	-0.113303082	2.15026664	0.896963770	-0.0351465785	0.0331310661	0.0492655932	0.00551068857	5785.74327
StandardRun	177.542131	17.133000	21.39	102240	1.210	1.505487E-5	-0.478779740	2.17534332	0.922130888	-0.400623236	0.0582077442	0.0744327112	0.00887099366	6054.07498
StandardRun	178.345274	17.172000	21.40	102240	1.210	1.505578E-5	-0.836383792	2.19857574	0.946443291	-0.758227288	0.0814401620	0.0987451145	0.0120507913	6304.26259
StandardRun	178.331292	17.171000	21.36	102230	1.210	1.505363E-5	-1.02381509	2.21013862	0.958479253	-0.945658586	0.0930030483	0.110781076	0.0136290822	6439.20507
StandardRun	178.265527	17.169000	21.40	102230	1.210	1.505725E-5	-1.16003760	2.21915424	0.967505996	-1.08188109	0.102018669	0.119807819	0.0148357556	6535.70711
StandardRun	178.116753	17.163000	21.44	102230	1.209	1.506088E-5	-1.37349421	2.23269257	0.981486471	-1.29533771	0.115556998	0.133788294	0.0166762132	6684.44328
StandardRun	178.060538	17.160000	21.43	102230	1.209	1.505997E-5	-1.52289114	2.24268062	0.991272221	-1.44473464	0.125545051	0.143574044	0.0179986851	6775.83869
StandardRun	178.927152	17.202000	21.44	102230	1.209	1.506088E-5	-1.89660487	2.26702631	1.01621992	-1.81844836	0.149890736	0.168521747	0.0212954268	7036.78637
StandardRun	179.123076	17.212000	21.46	102230	1.209	1.506269E-5	-2.21639731	2.28580707	1.03682659	-2.13824080	0.168671494	0.189128409	0.0239296575	7245.46226
StandardRun	178.912426	17.201000	21.43	102230	1.209	1.505997E-5	-2.56058503	2.30649720	1.05751936	-2.48242853	0.189361622	0.209821188	0.0266973463	7462.29711
StandardRun	178.802356	17.196000	21.44	102230	1.209	1.506088E-5	-2.88151942	2.32870828	1.07915188	-2.80336291	0.211572704	0.231453701	0.0296296060	7659.64764
StandardRun	0.000000	0.000000	21.47	102230	1.209	1.506360E-5	-0.0831453304	2.10820577	0.838588817	-0.00498882649	-0.00892980480	-0.00910935984	-0.00120645933	284703.296
