Name	DP	U	T	Pa	rho	nu	RawThr RawLoadL	RawLoadR	Thrust	LoadL	LoadR	Torque	RPM
zero	0.030128	0.223000	20.96	102260	1.212	1.501299E-5	-0.160378508	2.08597888	0.811020218	-0.00101323077	-0.000253781863	-0.000216011151	-0.0000314197568	321810.887
100	0.022101	0.191000	20.96	102260	1.212	1.501299E-5	-1.34563060	2.08784030	0.809630537	-1.18626532	0.00160763741	-0.00160569273	0.000000130060335	321801.933
200	0.013998	0.152000	20.94	102260	1.212	1.501118E-5	-2.45131699	2.09013265	0.806861799	-2.29195172	0.00389998566	-0.00437443040	-0.0000317308644	321871.999
500	0.000000	0.000000	20.95	102260	1.212	1.501208E-5	-5.86279290	2.10046503	0.793629037	-5.70342762	0.0142323692	-0.0176071919	-0.000225708142	320764.204
0	0.013997	0.152000	20.97	102260	1.212	1.501389E-5	-0.169502493	2.08574645	0.810660852	-0.0101372156	-0.000486214946	-0.000575377788	-0.0000709993220	322269.531
100	0.000000	0.000000	20.96	102250	1.212	1.501446E-5	-1.29903343	2.08805406	0.809226853	-1.13966815	0.00182139807	-0.00200937597	-0.0000125719619	322739.825
200	0.006059	0.100000	20.93	102260	1.212	1.501027E-5	-2.43166360	2.08960305	0.806632230	-2.27229832	0.00337038694	-0.00460399886	-0.0000825039655	322427.554
500	0.013998	0.152000	20.94	102260	1.212	1.501118E-5	-5.89809639	2.10025687	0.790702650	-5.73873111	0.0140242072	-0.0205335794	-0.000435346816	322436.700
