Name	DP	U	T	Pa	rho	nu	RawThr	RawLoadL	RawLoadR	Thrust	LoadL	LoadR	Torque	RPM
StandardRun	0.000000	0.000000	20.95	102050	1.209	1.504298E-5	-0.133652824	2.07920448	0.817346293	0.0128090208	0.00113168642	0.000931214232	0.000137966796	314855.386
StandardRun	175.910362	17.054000	20.84	102050	1.210	1.503300E-5	1.28364097	2.00682022	0.759995069	1.43010282	-0.0712525743	-0.0564200097	-0.00853874242	3810.50166
StandardRun	177.093465	17.113000	20.90	102050	1.209	1.503844E-5	-0.451035420	2.14046627	0.895278014	-0.304573576	0.0623934818	0.0788629356	0.00944722920	5960.74532
StandardRun	176.532444	17.085000	20.87	102050	1.210	1.503572E-5	-0.784954116	2.16190982	0.917045452	-0.638492271	0.0838370324	0.100630374	0.0123371801	6202.95442
StandardRun	177.261693	17.122000	20.93	102050	1.209	1.504116E-5	-1.07312314	2.18102845	0.936968873	-0.926661293	0.102955660	0.120553795	0.0149483124	6411.34234
StandardRun	176.897833	17.105000	20.95	102050	1.209	1.504298E-5	-1.23175567	2.19153446	0.947242924	-1.08529383	0.113461671	0.130827846	0.0163380828	6532.86429
StandardRun	176.974557	17.109000	20.96	102050	1.209	1.504388E-5	-1.42367607	2.20561635	0.960563027	-1.27721423	0.127543557	0.144147949	0.0181707279	6661.51364
StandardRun	177.287625	17.125000	20.99	102050	1.209	1.504660E-5	-1.58689516	2.21749089	0.971568088	-1.44043331	0.139418103	0.155153010	0.0197009160	6773.23064
StandardRun	177.692479	17.146000	21.04	102050	1.209	1.505114E-5	-1.68561999	2.22471994	0.979594338	-1.53915814	0.146647152	0.163179259	0.0207211904	6840.01812
StandardRun	178.006104	17.162000	21.07	102050	1.209	1.505386E-5	-2.08314342	2.25031197	1.00629338	-1.93668158	0.172239181	0.189878304	0.0242184174	7112.44537
StandardRun	177.866972	17.155000	21.06	102050	1.209	1.505295E-5	-2.39614304	2.27210168	1.02752409	-2.24968119	0.194028892	0.211109009	0.0270956228	7323.08937
StandardRun	178.326038	17.178000	21.09	102050	1.209	1.505568E-5	-2.71661858	2.29456313	1.04999518	-2.57015673	0.216490334	0.233580099	0.0301007106	7523.31129
StandardRun	178.488669	17.187000	21.13	102050	1.208	1.505930E-5	-2.91991088	2.31619917	1.07071829	-2.77344904	0.238126377	0.254303208	0.0329336907	7722.81395
StandardRun	0.138059	0.478000	21.13	102050	1.208	1.505930E-5	-0.0473759214	2.08738923	0.821243497	0.0990859233	0.00931644265	0.00482841831	0.000946008301	256532.014
